"","package","version","risk_date","risk_version","pkg_score","rank_score","news_current","has_vignettes","size_codebase","has_bug_reports_url","bugs_status","license","export_help","reverse_dependencies","downloads_1yr","dependencies","has_website","r_cmd_check","remote_checks","has_maintainer","exported_namespace","has_news","has_source_control","covr_coverage"
"2987","sfcr","0.2.1",2023-06-21,"0.2.1",0.267761706649829,2987,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000552778636923601,1,NA,0.807692307692308,1,NA,1,1,NA
"2988","myTAI","0.9.3",2023-06-21,"0.2.1",0.267807832174213,2988,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,4.53978687023904e-05,1,NA,0.807692307692308,1,NA,1,1,NA
"2989","rcontroll","0.1.0",2023-06-21,"0.2.1",0.267807832174213,2989,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,4.53978687023904e-05,1,NA,0.807692307692308,1,NA,1,1,NA
"2990","rollRegres","0.1.4",2023-06-21,"0.2.1",0.267811959253186,2990,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.807692307692308,1,NA,1,1,NA
"2991","riskmetric","0.2.1",2023-06-21,"0.2.1",0.267811959253186,2991,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.807692307692308,1,NA,1,1,NA
"2992","camtrapR","2.2.0",2023-06-21,"0.2.1",0.267908768062444,2992,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0758581800212434,1,NA,0.730769230769231,1,NA,1,1,NA
"2993","protolite","2.2.0",2023-06-21,"0.2.1",0.267912916445789,2993,1,0,NA,1,NA,NA,NA,0.526652434048312,NA,0.622459331201855,1,NA,0.903846153846154,1,NA,1,1,NA
"2994","benchr","0.2.5",2023-06-21,"0.2.1",0.2680919704429,2994,1,0,NA,1,0.681818181818182,NA,NA,0.350228721939924,NA,0.268941421369995,1,NA,0.75,1,NA,1,1,NA
"2995","hellorust","1.0.2",2023-06-21,"0.2.1",0.268159078038414,2995,1,0,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.923076923076923,1,NA,1,1,NA
"2996","ymd","0.0.1",2023-06-21,"0.2.1",0.268159078038414,2996,1,0,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.923076923076923,1,NA,1,1,NA
"2997","trackeR","1.5.2",2023-06-21,"0.2.1",0.268490313457863,2997,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.00407013771589604,1,NA,0.692307692307692,1,NA,1,1,NA
"2998","penaltyLearning","2020.5.13",2023-06-21,"0.2.1",0.268529768078195,2998,1,0,NA,1,NA,NA,NA,0.526652434048312,NA,0.731058578630005,1,NA,0.788461538461538,1,NA,1,1,NA
"2999","emoji","15.0",2023-06-21,"0.2.1",0.268587613247384,2999,1,0,NA,1,NA,NA,NA,0.5,NA,0.622459331201855,1,NA,0.923076923076923,1,NA,1,1,NA
"3000","gfilmm","2.0.5",2023-06-21,"0.2.1",0.2686437,3000,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0293122307513564,1,NA,0.769230769230769,1,NA,1,1,NA
"3001","GIFT","1.1.0",2023-06-21,"0.2.1",0.2686437,3001,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0293122307513564,1,NA,0.769230769230769,1,NA,1,1,NA
"3002","PakPMICS2018hh","0.1.0",2023-06-21,"0.2.1",0.2686618,3002,1,1,NA,0,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,0.980769230769231,1,NA,1,1,NA
"3003","revss","1.0.5",2023-06-21,"0.2.1",0.2686618,3003,1,0,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,0.980769230769231,1,NA,1,1,NA
"3004","multilevelTools","0.1.1",2023-06-21,"0.2.1",0.2687453,3004,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,1,NA,0.75,1,NA,1,1,NA
"3005","rtrend","0.1.4",2023-06-21,"0.2.1",0.2687453,3005,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,1,NA,0.75,1,NA,1,1,NA
"3006","frailtyEM","1.0.1",2023-06-21,"0.2.1",0.2687453,3006,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,1,NA,0.75,1,NA,1,1,NA
"3007","multibridge","1.2.0",2023-06-21,"0.2.1",0.2687453,3007,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,1,NA,0.75,1,NA,1,1,NA
"3008","mason","0.3.0",2023-06-21,"0.2.1",0.2687453,3008,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,1,NA,0.75,1,NA,1,1,NA
"3009","natstrat","2.0.0",2023-06-21,"0.2.1",0.2687453,3009,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0474258731775666,1,NA,0.75,1,NA,1,1,NA
"3010","rnn","1.9.0",2023-06-21,"0.2.1",0.268834,3010,0,1,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,0.961538461538462,1,NA,1,1,NA
"3011","and","0.1.4",2023-06-21,"0.2.1",0.268834,3011,1,0,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,0.961538461538462,1,NA,1,1,NA
"3012","rsnps","0.6.0",2023-06-21,"0.2.1",0.2688603,3012,1,1,NA,1,NA,NA,NA,0.350228721939924,NA,NA,1,NA,0.692307692307692,1,NA,1,1,NA
"3013","ggstance","0.3.6",2023-06-21,"0.2.1",0.2688785,3013,1,0,NA,1,NA,NA,NA,0.664796161341598,NA,0.377540668798145,1,NA,1,1,NA,1,1,NA
"3014","RcppSimdJson","0.1.10",2023-06-21,"0.2.1",0.268898,3014,1,0,NA,1,NA,NA,NA,0.573508317277558,NA,0.622459331201855,1,NA,0.846153846153846,1,NA,1,1,NA
"3015","bizdays","1.0.13",2023-06-21,"0.2.1",0.2690402,3015,1,1,NA,0,NA,NA,NA,0.43732917979627,NA,0.622459331201855,1,NA,0.980769230769231,1,NA,1,1,NA
"3016","nswgeo","0.3.3",2023-06-21,"0.2.1",0.2691254,3016,1,0,NA,1,NA,NA,NA,0.350228721939924,NA,0.731058578630005,1,NA,0.958333333333333,1,NA,1,1,NA
"3017","openxlsx","4.2.5.2",2023-06-21,"0.2.1",0.2692157,3017,0,1,NA,1,NA,NA,NA,0.996347841363127,NA,0.119202922022118,1,NA,0.923076923076923,1,NA,1,1,NA
"3018","sylly","0.1-6",2023-06-21,"0.2.1",0.2692636,3018,1,1,NA,1,NA,NA,NA,0.470525714569983,NA,0.817574476193644,1,NA,0.75,1,NA,1,0,NA
"3019","assertive.numbers","0.0-2",2023-06-21,"0.2.1",0.2692636,3019,1,0,NA,1,NA,NA,NA,0.470525714569983,NA,0.817574476193644,1,NA,0.75,1,NA,1,1,NA
"3020","assertive.sets","0.0-3",2023-06-21,"0.2.1",0.2692636,3020,1,0,NA,1,NA,NA,NA,0.470525714569983,NA,0.817574476193644,1,NA,0.75,1,NA,1,1,NA
"3021","rebus.base","0.0-3",2023-06-21,"0.2.1",0.2692636,3021,1,0,NA,1,NA,NA,NA,0.470525714569983,NA,0.817574476193644,1,NA,0.75,1,NA,1,1,NA
"3022","shinytoastr","2.1.1",2023-06-21,"0.2.1",0.2692636,3022,1,0,NA,1,NA,NA,NA,0.470525714569983,NA,0.817574476193644,1,NA,0.75,1,NA,1,1,NA
"3023","mapping","1.3",2023-06-21,"0.2.1",0.2695561,3023,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,4.53978687023904e-05,1,NA,0.788461538461538,1,NA,1,1,NA
"3024","POUMM","2.1.7",2023-06-21,"0.2.1",0.2696734,3024,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,1,NA,0.769230769230769,1,NA,1,1,NA
"3025","clidamonger","1.0.0",2023-06-21,"0.2.1",0.2699073,3025,1,0,NA,1,NA,NA,NA,0.246376140522644,NA,0.880797077977882,1,NA,0.903846153846154,1,NA,1,1,NA
"3026","praise","1.0.0",2023-06-21,"0.2.1",0.2700466,3026,1,0,NA,1,NA,NA,NA,0.398689815024215,NA,0.880797077977882,1,NA,0.75,1,NA,1,1,NA
"3027","leaflet.providers","1.9.0",2023-06-21,"0.2.1",0.2700466,3027,1,0,NA,1,NA,NA,NA,0.398689815024215,NA,0.880797077977882,1,NA,0.75,1,NA,1,1,NA
"3028","bindr","0.1.1",2023-06-21,"0.2.1",0.2700466,3028,1,0,NA,1,NA,NA,NA,0.398689815024215,NA,0.880797077977882,1,NA,0.75,1,NA,1,1,NA
"3029","USA.state.boundaries","1.0.1",2023-06-21,"0.2.1",0.2700466,3029,1,0,NA,1,NA,NA,NA,0.398689815024215,NA,0.880797077977882,1,NA,0.75,1,NA,1,1,NA
"3030","labelled","2.12.0",2023-06-21,"0.2.1",0.2700625,3030,1,1,NA,1,NA,NA,NA,0.846887268826289,NA,0.182425523806356,1,NA,1,1,NA,1,0,NA
"3031","install.load","1.2.4",2023-06-21,"0.2.1",0.2703043,3031,1,0,NA,1,NA,NA,NA,0.526652434048312,NA,0.5,1,NA,1,1,NA,1,1,NA
"3032","CLVTools","0.9.0",2023-06-21,"0.2.1",0.2703096,3032,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0109869426305932,1,NA,0.769230769230769,1,NA,1,1,NA
"3033","prioriactions","0.4.2",2023-06-21,"0.2.1",0.270392,3033,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0293122307513564,1,NA,0.75,1,NA,1,1,NA
"3034","ADMMsigma","2.1",2023-06-21,"0.2.1",0.270392,3034,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0293122307513564,1,NA,0.75,1,NA,1,1,NA
"3035","addinsOutline","0.1.6",2023-06-21,"0.2.1",0.270392,3035,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0293122307513564,1,NA,0.75,1,NA,1,1,NA
"3036","qtl2pleio","1.4.3",2023-06-21,"0.2.1",0.270392,3036,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0293122307513564,1,NA,0.75,1,NA,1,1,NA
"3037","cytominer","0.2.2",2023-06-21,"0.2.1",0.270392,3037,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0293122307513564,1,NA,0.75,1,NA,1,1,NA
"3038","ppgmmga","1.2",2023-06-21,"0.2.1",0.270392,3038,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0293122307513564,1,NA,0.75,1,NA,1,1,NA
"3039","pestr","0.8.2",2023-06-21,"0.2.1",0.270392,3039,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0293122307513564,1,NA,0.75,1,NA,1,1,NA
"3040","cepreader","1.2-2",2023-06-21,"0.2.1",0.2704101,3040,1,0,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,0.961538461538462,1,NA,1,1,NA
"3041","ggthemes","4.2.4",2023-06-21,"0.2.1",0.2705902,3041,1,0,NA,1,NA,NA,NA,0.98122750898699,NA,0.119202922022118,1,NA,0.923076923076923,1,NA,1,1,NA
"3042","ivreg","0.6-2",2023-06-21,"0.2.1",0.2706267,3042,1,1,NA,1,NA,NA,NA,0.664796161341598,NA,0.377540668798145,1,NA,0.980769230769231,1,NA,1,0,NA
"3043","bayestestR","0.13.1",2023-06-21,"0.2.1",0.2707672,3043,1,1,NA,1,NA,NA,NA,0.791081331621261,NA,0.268941421369995,1,NA,0.961538461538462,1,NA,1,0,NA
"3044","usmap","0.6.2",2023-06-21,"0.2.1",0.2707885,3044,1,1,NA,1,NA,NA,NA,0.43732917979627,NA,0.622459331201855,1,NA,0.961538461538462,1,NA,1,0,NA
"3045","censusapi","0.8.0",2023-06-21,"0.2.1",0.2708046,3045,1,0,NA,1,NA,NA,NA,0.398689815024215,NA,0.622459331201855,1,NA,1,1,NA,1,1,NA
"3046","treemapify","2.5.5",2023-06-21,"0.2.1",0.2708046,3046,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.622459331201855,1,NA,1,1,NA,1,0,NA
"3047","n1qn1","6.0.1-11",2023-06-21,"0.2.1",0.2708046,3047,1,0,NA,1,NA,NA,NA,0.398689815024215,NA,0.622459331201855,1,NA,1,1,NA,1,1,NA
"3048","radarchart","0.3.1",2023-06-21,"0.2.1",0.2708046,3048,0,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.622459331201855,1,NA,1,1,NA,1,1,NA
"3049","r2symbols","1.4",2023-06-21,"0.2.1",0.2708046,3049,1,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.622459331201855,1,NA,1,1,NA,1,0,NA
"3050","dirichletprocess","0.4.1",2023-06-21,"0.2.1",0.2708046,3050,0,1,NA,1,NA,NA,NA,0.398689815024215,NA,0.622459331201855,1,NA,1,1,NA,1,1,NA
"3051","pkgcond","0.1.1",2023-06-21,"0.2.1",0.2708046,3051,1,0,NA,1,NA,NA,NA,0.398689815024215,NA,0.622459331201855,1,NA,1,1,NA,1,1,NA
"3052","oceanis","1.8.5",2023-06-21,"0.2.1",0.2710837,3052,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00247262315663466,1,NA,0.769230769230769,1,NA,1,1,NA
"3053","telemac","0.1.1",2023-06-21,"0.2.1",0.271172,3053,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00150118225673701,1,NA,0.769230769230769,1,NA,1,1,NA
"3054","PhylogeneticEM","1.6.0",2023-06-21,"0.2.1",0.2712256,3054,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000911051194400603,1,NA,0.769230769230769,1,NA,1,1,NA
"3055","forestecology","0.2.0",2023-06-21,"0.2.1",0.2712256,3055,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000911051194400603,1,NA,0.769230769230769,1,NA,1,1,NA
"3056","dtwSat","0.2.8",2023-06-21,"0.2.1",0.27129,3056,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000203426978055199,1,NA,0.769230769230769,1,NA,1,1,NA
"3057","BrailleR","0.32.1",2023-06-21,"0.2.1",0.2712972,3057,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000123394575986313,1,NA,0.769230769230769,1,NA,1,1,NA
"3058","geocmeans","0.3.3",2023-06-21,"0.2.1",0.2713017,3058,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,7.48462275105277e-05,1,NA,0.769230769230769,1,NA,1,1,NA
"3059","hdpGLM","1.0.2",2023-06-21,"0.2.1",0.2713069,3059,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,1.67014218479533e-05,1,NA,0.769230769230769,1,NA,1,1,NA
"3060","bdc","1.1.4",2023-06-21,"0.2.1",0.2713085,3060,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.769230769230769,1,NA,1,1,NA
"3061","pastclim","1.2.4",2023-06-21,"0.2.1",0.2713085,3061,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.769230769230769,1,NA,1,1,NA
"3062","BLCOP","0.3.3",2023-06-21,"0.2.1",0.2713085,3062,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.769230769230769,1,NA,1,1,NA
"3063","doremi","1.0.0",2023-06-21,"0.2.1",0.2713085,3063,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.769230769230769,1,NA,1,1,NA
"3064","tsmp","0.4.15",2023-06-21,"0.2.1",0.2714216,3064,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,1,NA,0.75,1,NA,1,1,NA
"3065","BayesianNetwork","0.1.5",2023-06-21,"0.2.1",0.2714216,3065,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,1,NA,0.75,1,NA,1,1,NA
"3066","rdfp","0.1.4",2023-06-21,"0.2.1",0.2714216,3066,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,1,NA,0.75,1,NA,1,1,NA
"3067","linkspotter","1.3.0",2023-06-21,"0.2.1",0.2714216,3067,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0179862099620915,1,NA,0.75,1,NA,1,1,NA
"3068","fastrmodels","1.0.2",2023-06-21,"0.2.1",0.2714585,3068,1,0,NA,1,NA,NA,NA,0.350228721939924,NA,0.817574476193644,1,NA,0.846153846153846,1,NA,1,1,NA
"3069","parallelMap","1.5.1",2023-06-21,"0.2.1",0.2720139,3069,1,0,NA,1,NA,NA,NA,0.707229461206214,NA,0.377540668798145,1,NA,0.923076923076923,1,NA,1,1,NA
"3070","nabor","0.5.0",2023-06-21,"0.2.1",0.2720139,3070,1,0,NA,1,NA,NA,NA,0.707229461206214,NA,0.377540668798145,1,NA,0.923076923076923,1,NA,1,1,NA
"3071","arenar","0.2.0",2023-06-21,"0.2.1",0.2720579,3071,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.0109869426305932,1,NA,0.75,1,NA,1,1,NA
"3072","QDiabetes","1.0-2",2023-06-21,"0.2.1",0.2721583,3072,1,0,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,0.942307692307692,1,NA,1,1,NA
"3073","i18n","0.2.0",2023-06-21,"0.2.1",0.2721583,3073,1,0,NA,1,NA,NA,NA,0.246376140522644,NA,0.817574476193644,1,NA,0.942307692307692,1,NA,1,1,NA
"3074","tensorflow","2.11.0",2023-06-21,"0.2.1",0.2724023,3074,1,0,NA,1,NA,NA,NA,0.946947718390389,NA,0.0758581800212434,1,NA,0.980769230769231,1,NA,1,1,NA
"3075","dynamite","1.4.3",2023-06-21,"0.2.1",0.2724483,3075,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00669285092428473,1,NA,0.75,1,NA,1,1,NA
"3076","rater","1.3.0",2023-06-21,"0.2.1",0.2724483,3076,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00669285092428473,1,NA,0.75,1,NA,1,1,NA
"3077","readMzXmlData","2.8.2",2023-06-21,"0.2.1",0.2725529,3077,1,0,NA,1,NA,NA,NA,0.398689815024215,NA,0.622459331201855,1,NA,0.980769230769231,1,NA,1,1,NA
"3078","smam","0.6.0",2023-06-21,"0.2.1",0.2726867,3078,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00407013771589604,1,NA,0.75,1,NA,1,1,NA
"3079","CaseBasedReasoning","0.3",2023-06-21,"0.2.1",0.2726867,3079,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00407013771589604,1,NA,0.75,1,NA,1,1,NA
"3080","highlight","0.5.1",2023-06-21,"0.2.1",0.272701,3080,1,0,NA,1,NA,NA,NA,0.5,NA,0.731058578630005,1,NA,0.769230769230769,1,NA,1,1,NA
"3081","libgeos","3.11.1-1",2023-06-21,"0.2.1",0.2727039,3081,1,0,NA,1,NA,NA,NA,0.350228721939924,NA,0.880797077977882,1,NA,0.769230769230769,1,NA,1,1,NA
"3082","shinyscreenshot","0.2.0",2023-06-21,"0.2.1",0.2727273,3082,1,0,NA,1,NA,NA,NA,0.5,NA,0.5,1,NA,1,1,NA,1,1,NA
"3083","spelling","2.2.1",2023-06-21,"0.2.1",0.2727278,3083,1,0,NA,1,NA,NA,NA,0.999994703532501,NA,NA,1,NA,1,1,NA,1,1,NA
"3084","crayon","1.5.2",2023-06-21,"0.2.1",0.2727421,3084,1,0,NA,1,NA,NA,NA,0.999836432920266,NA,NA,1,NA,1,1,NA,1,1,NA
"3085","gtools","3.9.4",2023-06-21,"0.2.1",0.2727741,3085,1,0,NA,1,NA,NA,NA,0.999485108641386,NA,NA,1,NA,1,1,NA,1,1,NA
"3086","jfa","0.6.6",2023-06-21,"0.2.1",0.2728319,3086,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00247262315663466,1,NA,0.75,1,NA,1,1,NA
"3087","ggplotAssist","0.1.3",2023-06-21,"0.2.1",0.2728319,3087,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00247262315663466,1,NA,0.75,1,NA,1,1,NA
"3088","rbmi","1.2.3",2023-06-21,"0.2.1",0.2728319,3088,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00247262315663466,1,NA,0.75,1,NA,1,1,NA
"3089","bmggum","0.1.0",2023-06-21,"0.2.1",0.2728319,3089,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00247262315663466,1,NA,0.75,1,NA,1,1,NA
"3090","ricu","0.5.5",2023-06-21,"0.2.1",0.2729202,3090,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00150118225673701,1,NA,0.75,1,NA,1,1,NA
"3091","statgenHTP","1.0.6.1",2023-06-21,"0.2.1",0.2729202,3091,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.00150118225673701,1,NA,0.75,1,NA,1,1,NA
"3092","baggr","0.7.6",2023-06-21,"0.2.1",0.2729739,3092,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000911051194400603,1,NA,0.75,1,NA,1,1,NA
"3093","netdiffuseR","1.22.5",2023-06-21,"0.2.1",0.2729739,3093,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000911051194400603,1,NA,0.75,1,NA,1,1,NA
"3094","portvine","1.0.2",2023-06-21,"0.2.1",0.2730065,3094,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000552778636923601,1,NA,0.75,1,NA,1,1,NA
"3095","TriDimRegression","1.0.1",2023-06-21,"0.2.1",0.2730065,3095,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000552778636923601,1,NA,0.75,1,NA,1,1,NA
"3096","webr","0.1.5",2023-06-21,"0.2.1",0.2730262,3096,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000335350130466372,1,NA,0.75,1,NA,1,1,NA
"3097","bayes4psy","1.2.11",2023-06-21,"0.2.1",0.2730262,3097,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000335350130466372,1,NA,0.75,1,NA,1,1,NA
"3098","manifestoR","1.5.0",2023-06-21,"0.2.1",0.2730262,3098,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000335350130466372,1,NA,0.75,1,NA,1,1,NA
"3099","BeeGUTS","1.1.2",2023-06-21,"0.2.1",0.2730262,3099,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000335350130466372,1,NA,0.75,1,NA,1,1,NA
"3100","survstan","0.0.2",2023-06-21,"0.2.1",0.2730262,3100,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000335350130466372,1,NA,0.75,1,NA,1,1,NA
"3101","gghalves","0.1.4",2023-06-21,"0.2.1",0.2730377,3101,1,1,NA,0,NA,NA,NA,0.573508317277558,NA,0.5,1,NA,0.923076923076923,1,NA,1,1,NA
"3102","bistablehistory","1.1.1",2023-06-21,"0.2.1",0.2730382,3102,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000203426978055199,1,NA,0.75,1,NA,1,1,NA
"3103","thurstonianIRT","0.12.1",2023-06-21,"0.2.1",0.2730455,3103,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,0.000123394575986313,1,NA,0.75,1,NA,1,1,NA
"3104","measr","0.3.1",2023-06-21,"0.2.1",0.2730499,3104,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,7.48462275105277e-05,1,NA,0.75,1,NA,1,1,NA
"3105","glmmfields","0.1.7",2023-06-21,"0.2.1",0.2730499,3105,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,7.48462275105277e-05,1,NA,0.75,1,NA,1,1,NA
"3106","codebook","0.9.2",2023-06-21,"0.2.1",0.2730526,3106,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,4.53978687023904e-05,1,NA,0.75,1,NA,1,1,NA
"3107","BGVAR","2.5.2",2023-06-21,"0.2.1",0.2730526,3107,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,4.53978687023904e-05,1,NA,0.75,1,NA,1,1,NA
"3108","StanMoMo","1.1.0",2023-06-21,"0.2.1",0.2730526,3108,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,4.53978687023904e-05,1,NA,0.75,1,NA,1,1,NA
"3109","historicalborrowlong","0.0.6",2023-06-21,"0.2.1",0.2730552,3109,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,1.67014218479533e-05,1,NA,0.75,1,NA,1,1,NA
"3110","EpiNow2","1.3.5",2023-06-21,"0.2.1",0.2730558,3110,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,1.01299909808228e-05,1,NA,0.75,1,NA,1,1,NA
"3111","multinma","0.5.1",2023-06-21,"0.2.1",0.2730566,3111,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,1.37095720698088e-06,1,NA,0.75,1,NA,1,1,NA
"3112","ralger","2.2.4",2023-06-21,"0.2.1",0.2730567,3112,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3113","epikit","0.1.5",2023-06-21,"0.2.1",0.2730567,3113,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3114","dplyrAssist","0.1.0",2023-06-21,"0.2.1",0.2730567,3114,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3115","shapper","0.1.3",2023-06-21,"0.2.1",0.2730567,3115,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3116","apex","1.0.4",2023-06-21,"0.2.1",0.2730567,3116,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3117","ECharts2Shiny","0.2.13",2023-06-21,"0.2.1",0.2730567,3117,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3118","automl","1.3.2",2023-06-21,"0.2.1",0.2730567,3118,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3119","remedy","0.1.0",2023-06-21,"0.2.1",0.2730567,3119,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3120","condusco","0.1.0",2023-06-21,"0.2.1",0.2730567,3120,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3121","add2ggplot","0.3.0",2023-06-21,"0.2.1",0.2730567,3121,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3122","eia","0.3.7",2023-06-21,"0.2.1",0.2730567,3122,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3123","batata","0.2.1",2023-06-21,"0.2.1",0.2730567,3123,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3124","medrxivr","0.0.5",2023-06-21,"0.2.1",0.2730567,3124,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3125","fourierin","0.2.4",2023-06-21,"0.2.1",0.2730567,3125,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3126","farrell","0.2.1",2023-06-21,"0.2.1",0.2730567,3126,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3127","bubblyr","0.1.2",2023-06-21,"0.2.1",0.2730567,3127,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
"3128","fuzzr","0.2.2",2023-06-21,"0.2.1",0.2730567,3128,1,1,NA,1,NA,NA,NA,0.246376140522644,NA,NA,1,NA,0.75,1,NA,1,1,NA
